time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Height(m)	Pressure(kPa)	Version()	Battery level(%)
2026-2-16 12:24:1.706	WT901BLE67(C7:80:21:F9:6E:55)	3.398	-8.820	-1.744	-1184.692	-1323.914	1574.524	-50.00	-61.36	31.09	-112.547	28.673	-150.007	0.85599	-0.08655	-0.50940	0.01553	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:1.825	WT901BLE67(C7:80:21:F9:6E:55)	2.381	-9.875	-3.698	-1243.469	-1313.782	1535.583	-39.12	-60.87	22.07	-112.547	28.673	-150.007	0.83121	-0.17807	-0.52631	-0.01627	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:1.912	WT901BLE67(C7:80:21:F9:6E:55)	1.323	-10.922	-5.691	-1299.133	-1305.786	1490.540	-22.92	-64.65	8.75	-112.547	28.673	-150.007	0.83121	-0.17807	-0.52631	-0.01627	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:2.26	WT901BLE67(C7:80:21:F9:6E:55)	0.224	-11.963	-7.719	-1346.924	-1296.875	1439.575	1.79	-67.37	-16.65	-112.547	28.673	-150.007	0.83121	-0.17807	-0.52631	-0.01627	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:2.100	WT901BLE67(C7:80:21:F9:6E:55)	-0.927	-12.997	-9.791	-1401.917	-1287.537	1380.554	22.52	-70.36	-43.09	-112.547	28.673	-150.007	0.83121	-0.17807	-0.52631	-0.01627	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:2.231	WT901BLE67(C7:80:21:F9:6E:55)	-1.898	-14.021	-11.910	-1476.135	-1271.912	1324.829	26.87	-72.80	-53.44	-30.720	28.447	15.333	0.83121	-0.17807	-0.52631	-0.01627	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:2.307	WT901BLE67(C7:80:21:F9:6E:55)	-2.276	-14.840	-13.652	-1535.095	-1257.935	1274.048	30.22	-73.20	-58.16	-30.720	28.447	15.333	0.83121	-0.17807	-0.52631	-0.01627	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:2.437	WT901BLE67(C7:80:21:F9:6E:55)	-3.420	-15.122	-14.283	-1400.513	-1033.752	1676.453	11.67	-71.45	-43.35	-30.720	28.447	15.333	0.77158	-0.13892	-0.57019	-0.24518	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:2.512	WT901BLE67(C7:80:21:F9:6E:55)	-4.615	-15.941	15.841	-1460.938	-1014.221	1629.028	11.75	-70.27	-44.69	-30.720	28.447	15.333	0.77158	-0.13892	-0.57019	-0.24518	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:2.627	WT901BLE67(C7:80:21:F9:6E:55)	-5.857	15.255	13.927	-1523.254	-993.835	1578.369	12.83	-69.99	-42.72	-30.720	28.447	15.333	0.77158	-0.13892	-0.57019	-0.24518	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:2.727	WT901BLE67(C7:80:21:F9:6E:55)	-7.146	14.468	11.969	-1582.642	-974.182	1524.597	6.92	-68.30	-33.44	-30.720	28.447	15.333	0.77158	-0.13892	-0.57019	-0.24518	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:2.831	WT901BLE67(C7:80:21:F9:6E:55)	-8.474	13.696	9.964	-1636.108	-955.994	1464.783	-12.98	-67.17	-11.21	-23.293	34.260	-11.093	0.77158	-0.13892	-0.57019	-0.24518	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:2.907	WT901BLE67(C7:80:21:F9:6E:55)	-9.839	12.938	7.914	-1684.021	-936.768	1412.537	-36.33	-64.90	10.70	-23.293	34.260	-11.093	0.77158	-0.13892	-0.57019	-0.24518	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:3.37	WT901BLE67(C7:80:21:F9:6E:55)	-11.251	12.198	5.820	-1728.088	-914.978	1364.075	-56.95	-67.06	23.70	-23.293	34.260	-11.093	0.76447	-0.29651	-0.56094	-0.11362	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:3.112	WT901BLE67(C7:80:21:F9:6E:55)	-12.239	11.479	3.697	-1796.997	-887.024	1317.139	-65.45	-70.31	29.49	-23.293	34.260	-11.093	0.76447	-0.29651	-0.56094	-0.11362	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:3.244	WT901BLE67(C7:80:21:F9:6E:55)	-12.239	11.000	2.229	-1689.636	-747.864	1574.829	-64.03	-67.40	26.41	-23.293	34.260	-11.093	0.76447	-0.29651	-0.56094	-0.11362	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:3.327	WT901BLE67(C7:80:21:F9:6E:55)	-13.041	11.000	2.229	-1428.589	-532.776	-1921.204	-60.71	-60.78	21.06	-23.293	34.260	-11.093	0.76447	-0.29651	-0.56094	-0.11362	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:3.431	WT901BLE67(C7:80:21:F9:6E:55)	-14.209	10.723	1.174	-1431.335	-477.783	-1882.874	-59.23	-59.69	18.42	-98.667	29.700	-143.453	0.76447	-0.29651	-0.56094	-0.11362	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:3.530	WT901BLE67(C7:80:21:F9:6E:55)	-15.419	10.354	-0.353	-1488.037	-445.923	-1925.781	-48.96	-56.74	10.44	-98.667	29.700	-143.453	0.76447	-0.29651	-0.56094	-0.11362	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:3.638	WT901BLE67(C7:80:21:F9:6E:55)	15.336	10.009	-1.912	-1535.522	-418.030	-1970.093	-36.28	-59.02	1.21	-98.667	29.700	-143.453	0.82556	-0.25192	-0.48108	-0.15298	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:3.713	WT901BLE67(C7:80:21:F9:6E:55)	14.055	9.685	-3.507	-1576.660	-392.151	1979.431	-21.67	-63.03	-13.73	-98.667	29.700	-143.453	0.82556	-0.25192	-0.48108	-0.15298	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:3.844	WT901BLE67(C7:80:21:F9:6E:55)	12.737	9.382	-5.146	-1627.258	-363.037	1920.715	-7.61	-70.27	-30.42	-98.667	29.700	-143.453	0.82556	-0.25192	-0.48108	-0.15298	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:3.929	WT901BLE67(C7:80:21:F9:6E:55)	11.380	9.102	-6.832	-1675.110	-335.938	1863.586	0.68	-75.28	-48.46	-98.667	29.700	-143.453	0.82556	-0.25192	-0.48108	-0.15298	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:4.50	WT901BLE67(C7:80:21:F9:6E:55)	11.035	8.855	-8.544	-1738.281	-293.762	1808.105	4.18	-77.33	-52.86	-30.473	28.887	15.873	0.82556	-0.25192	-0.48108	-0.15298	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:4.131	WT901BLE67(C7:80:21:F9:6E:55)	11.035	8.799	-8.978	-1535.278	-181.396	-1863.892	-8.89	-73.88	-42.37	-30.473	28.887	15.873	0.82556	-0.25192	-0.48108	-0.15298	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:4.238	WT901BLE67(C7:80:21:F9:6E:55)	10.311	8.799	-8.978	-1343.140	-90.942	-1574.219	-16.43	-70.38	-37.38	-30.473	28.887	15.873	0.74182	-0.29633	-0.49722	-0.33841	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:4.331	WT901BLE67(C7:80:21:F9:6E:55)	9.242	8.770	-9.813	-1310.669	-38.086	-1511.963	-16.93	-68.94	-38.25	-30.473	28.887	15.873	0.74182	-0.29633	-0.49722	-0.33841	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:4.444	WT901BLE67(C7:80:21:F9:6E:55)	8.133	8.757	-11.046	-1361.084	5.493	-1557.983	-14.24	-68.05	-38.23	-30.473	28.887	15.873	0.74182	-0.29633	-0.49722	-0.33841	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:4.531	WT901BLE67(C7:80:21:F9:6E:55)	6.988	8.778	-12.311	-1409.485	45.532	-1608.643	-15.35	-64.25	-33.21	-30.473	28.887	15.873	0.74182	-0.29633	-0.49722	-0.33841	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:4.650	WT901BLE67(C7:80:21:F9:6E:55)	5.811	8.829	-13.619	-1451.782	81.238	-1664.368	-26.34	-60.14	-20.00	-22.140	34.247	-9.987	0.74182	-0.29633	-0.49722	-0.33841	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:4.732	WT901BLE67(C7:80:21:F9:6E:55)	4.604	8.908	-14.969	-1491.089	117.615	-1715.698	-40.87	-56.80	-6.51	-22.140	34.247	-9.987	0.74182	-0.29633	-0.49722	-0.33841	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:4.857	WT901BLE67(C7:80:21:F9:6E:55)	3.368	9.017	15.640	-1525.757	156.128	-1763.489	-58.56	-59.50	8.31	-22.140	34.247	-9.987	0.76419	-0.40054	-0.46948	-0.18726	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:4.932	WT901BLE67(C7:80:21:F9:6E:55)	2.271	9.160	14.209	-1574.402	206.970	-1806.763	-68.74	-62.12	11.65	-22.140	34.247	-9.987	0.76419	-0.40054	-0.46948	-0.18726	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:5.44	WT901BLE67(C7:80:21:F9:6E:55)	1.738	9.316	12.947	-1616.333	247.314	-1862.122	-73.38	-63.75	14.69	-22.140	34.247	-9.987	0.76419	-0.40054	-0.46948	-0.18726	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:5.138	WT901BLE67(C7:80:21:F9:6E:55)	1.083	9.400	12.334	-1499.268	284.851	-1706.177	-70.86	-62.14	10.99	-22.140	34.247	-9.987	0.76419	-0.40054	-0.46948	-0.18726	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:5.250	WT901BLE67(C7:80:21:F9:6E:55)	-0.094	9.542	11.599	-1448.975	324.036	-1637.695	-69.50	-61.25	8.43	-91.153	32.480	-159.833	0.76419	-0.40054	-0.46948	-0.18726	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:5.333	WT901BLE67(C7:80:21:F9:6E:55)	-1.303	9.822	10.267	-1493.408	374.451	-1687.012	-62.87	-59.72	3.21	-91.153	32.480	-159.833	0.76419	-0.40054	-0.46948	-0.18726	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:5.457	WT901BLE67(C7:80:21:F9:6E:55)	-2.541	10.139	8.896	-1528.015	417.664	-1734.558	-52.87	-63.05	-3.74	-91.153	32.480	-159.833	0.75439	-0.39026	-0.45892	-0.26056	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:5.532	WT901BLE67(C7:80:21:F9:6E:55)	-3.806	10.491	7.487	-1566.040	460.876	-1786.987	-40.16	-69.04	-15.21	-91.153	32.480	-159.833	0.75439	-0.39026	-0.45892	-0.26056	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:5.663	WT901BLE67(C7:80:21:F9:6E:55)	-5.097	10.875	6.035	-1596.252	497.131	-1846.130	-13.85	-74.82	-43.47	-91.153	32.480	-159.833	0.75439	-0.39026	-0.45892	-0.26056	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:5.739	WT901BLE67(C7:80:21:F9:6E:55)	-6.415	11.288	4.530	-1631.287	535.278	-1911.987	9.43	-79.70	-77.06	-91.153	32.480	-159.833	0.75439	-0.39026	-0.45892	-0.26056	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:5.850	WT901BLE67(C7:80:21:F9:6E:55)	-7.010	11.742	2.990	-1683.594	599.487	-1974.060	18.56	-81.71	-86.23	-31.367	27.720	16.000	0.75439	-0.39026	-0.45892	-0.26056	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:5.944	WT901BLE67(C7:80:21:F9:6E:55)	-7.010	11.957	2.293	-1604.126	622.681	-1877.197	12.76	-80.97	-81.86	-31.367	27.720	16.000	0.75439	-0.39026	-0.45892	-0.26056	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:6.57	WT901BLE67(C7:80:21:F9:6E:55)	-7.182	11.957	2.293	-1401.733	607.666	-1620.544	-0.47	-77.84	-70.67	-31.367	27.720	16.000	0.63663	-0.36862	-0.49954	-0.45734	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:6.132	WT901BLE67(C7:80:21:F9:6E:55)	-7.975	12.035	2.095	-1283.508	607.849	-1477.173	-5.08	-75.66	-67.90	-31.367	27.720	16.000	0.63663	-0.36862	-0.49954	-0.45734	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:6.263	WT901BLE67(C7:80:21:F9:6E:55)	-9.016	12.427	1.179	-1284.058	650.940	-1484.558	-4.06	-74.00	-68.72	-31.367	27.720	16.000	0.63663	-0.36862	-0.49954	-0.45734	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:6.338	WT901BLE67(C7:80:21:F9:6E:55)	-10.083	12.970	-0.027	-1318.420	706.665	-1538.452	-4.13	-72.47	-65.60	-31.367	27.720	16.000	0.63663	-0.36862	-0.49954	-0.45734	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:6.470	WT901BLE67(C7:80:21:F9:6E:55)	-11.177	13.557	-1.279	-1351.135	759.094	-1595.581	-12.80	-69.47	-52.98	-27.360	31.740	-2.960	0.63663	-0.36862	-0.49954	-0.45734	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:6.544	WT901BLE67(C7:80:21:F9:6E:55)	-12.289	14.183	-2.580	-1380.127	805.542	-1656.738	-32.23	-64.52	-32.52	-27.360	31.740	-2.960	0.63663	-0.36862	-0.49954	-0.45734	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:6.656	WT901BLE67(C7:80:21:F9:6E:55)	-13.417	14.845	-3.926	-1400.940	848.938	-1710.632	-51.71	-64.13	-16.54	-27.360	31.740	-2.960	0.70868	-0.45526	-0.42062	-0.33685	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:6.751	WT901BLE67(C7:80:21:F9:6E:55)	-14.549	15.543	-5.309	-1431.702	915.405	-1752.747	-71.52	-67.92	-4.11	-27.360	31.740	-2.960	0.70868	-0.45526	-0.42062	-0.33685	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:6.863	WT901BLE67(C7:80:21:F9:6E:55)	-14.771	-15.719	-6.707	-1457.458	967.041	-1812.500	-77.84	-69.33	0.42	-27.360	31.740	-2.960	0.70868	-0.45526	-0.42062	-0.33685	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:6.939	WT901BLE67(C7:80:21:F9:6E:55)	-14.771	-15.571	-6.984	-1316.833	933.044	-1639.038	-72.40	-67.73	-6.10	-27.360	31.740	-2.960	0.70868	-0.45526	-0.42062	-0.33685	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:7.70	WT901BLE67(C7:80:21:F9:6E:55)	-14.771	-15.571	-6.984	-1174.622	888.977	-1463.379	-67.46	-65.87	-11.90	-107.340	22.887	-147.973	0.70868	-0.45526	-0.42062	-0.33685	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:7.144	WT901BLE67(C7:80:21:F9:6E:55)	-14.771	-15.571	-6.984	-1063.171	855.835	-1330.200	-64.26	-64.50	-15.96	-107.340	22.887	-147.973	0.70868	-0.45526	-0.42062	-0.33685	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:7.276	WT901BLE67(C7:80:21:F9:6E:55)	-14.771	-15.571	-6.984	-973.450	831.543	-1226.440	-61.89	-63.45	-19.15	-107.340	22.887	-147.973	0.67490	-0.50610	-0.36945	-0.38959	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:7.351	WT901BLE67(C7:80:21:F9:6E:55)	-14.771	-15.571	-6.984	-899.658	814.148	-1144.287	-60.35	-62.78	-21.49	-107.340	22.887	-147.973	0.67490	-0.50610	-0.36945	-0.38959	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:7.463	WT901BLE67(C7:80:21:F9:6E:55)	-15.186	-15.571	-6.984	-837.891	802.368	-1078.186	-58.98	-62.22	-23.68	-107.340	22.887	-147.973	0.67490	-0.50610	-0.36945	-0.38959	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:7.557	WT901BLE67(C7:80:21:F9:6E:55)	-15.856	-15.160	-7.525	-827.881	834.351	-1083.008	-58.00	-61.91	-25.75	-107.340	22.887	-147.973	0.67490	-0.50610	-0.36945	-0.38959	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:7.670	WT901BLE67(C7:80:21:F9:6E:55)	15.458	-14.468	-8.412	-848.999	897.217	-1128.906	-55.32	-61.26	-27.17	-62.393	36.547	-110.947	0.67490	-0.50610	-0.36945	-0.38959	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:7.744	WT901BLE67(C7:80:21:F9:6E:55)	14.761	-13.727	-9.327	-864.197	952.698	-1171.082	-45.46	-64.41	-33.54	-62.393	36.547	-110.947	0.67490	-0.50610	-0.36945	-0.38959	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:7.876	WT901BLE67(C7:80:21:F9:6E:55)	14.052	-12.945	-10.282	-878.235	1000.977	-1219.727	-25.74	-70.97	-52.06	-62.393	36.547	-110.947	0.64972	-0.40552	-0.43469	-0.47366	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:7.951	WT901BLE67(C7:80:21:F9:6E:55)	13.330	-12.125	-11.283	-894.043	1049.316	-1277.832	2.21	-74.83	-84.38	-62.393	36.547	-110.947	0.64972	-0.40552	-0.43469	-0.47366	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:8.63	WT901BLE67(C7:80:21:F9:6E:55)	12.604	-11.263	-12.331	-919.067	1121.582	-1341.675	9.12	-76.31	-98.47	-62.393	36.547	-110.947	0.64972	-0.40552	-0.43469	-0.47366	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:8.157	WT901BLE67(C7:80:21:F9:6E:55)	12.523	-10.362	-13.406	-932.495	1179.321	-1393.433	15.88	-78.03	-107.13	-62.393	36.547	-110.947	0.64972	-0.40552	-0.43469	-0.47366	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:8.269	WT901BLE67(C7:80:21:F9:6E:55)	12.005	-10.258	-13.526	-851.074	1133.362	-1292.175	11.69	-76.12	-104.41	-35.167	25.340	16.547	0.64972	-0.40552	-0.43469	-0.47366	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:8.363	WT901BLE67(C7:80:21:F9:6E:55)	11.323	-9.550	-14.328	-845.947	1174.011	-1315.735	13.15	-76.04	-107.50	-35.167	25.340	16.547	0.64972	-0.40552	-0.43469	-0.47366	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:8.476	WT901BLE67(C7:80:21:F9:6E:55)	10.632	-8.585	-15.402	-857.849	1237.976	-1368.530	15.47	-75.33	-110.00	-35.167	25.340	16.547	0.52048	-0.43008	-0.43610	-0.59485	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:8.551	WT901BLE67(C7:80:21:F9:6E:55)	9.930	-7.568	15.482	-870.911	1304.626	-1424.805	13.16	-73.34	-104.23	-35.167	25.340	16.547	0.52048	-0.43008	-0.43610	-0.59485	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:8.682	WT901BLE67(C7:80:21:F9:6E:55)	9.221	-6.501	14.317	-881.958	1361.328	-1488.159	-3.75	-70.79	-83.24	-35.167	25.340	16.547	0.52048	-0.43008	-0.43610	-0.59485	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:8.757	WT901BLE67(C7:80:21:F9:6E:55)	8.506	-5.391	13.104	-891.235	1413.696	-1548.462	-32.47	-67.29	-55.00	-35.167	25.340	16.547	0.52048	-0.43008	-0.43610	-0.59485	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:8.869	WT901BLE67(C7:80:21:F9:6E:55)	7.790	-4.238	11.846	-895.935	1466.370	-1603.333	-54.07	-68.48	-35.37	-23.573	38.787	-63.007	0.52048	-0.43008	-0.43610	-0.59485	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:8.963	WT901BLE67(C7:80:21:F9:6E:55)	7.093	-3.045	10.545	-898.499	1527.832	-1651.550	-79.13	-71.87	-19.37	-23.573	38.787	-63.007	0.52048	-0.43008	-0.43610	-0.59485	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:9.76	WT901BLE67(C7:80:21:F9:6E:55)	6.577	-1.835	9.249	-882.874	1564.819	-1664.246	-77.62	-72.36	-22.52	-23.573	38.787	-63.007	0.54559	-0.58459	-0.34753	-0.48953	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:9.152	WT901BLE67(C7:80:21:F9:6E:55)	5.901	-0.896	8.264	-842.896	1563.721	-1634.094	-74.20	-72.10	-27.05	-23.573	38.787	-63.007	0.54559	-0.58459	-0.34753	-0.48953	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:9.282	WT901BLE67(C7:80:21:F9:6E:55)	5.225	0.382	6.934	-844.971	1629.089	-1689.087	-68.54	-72.85	-31.25	-23.573	38.787	-63.007	0.54559	-0.58459	-0.34753	-0.48953	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:9.357	WT901BLE67(C7:80:21:F9:6E:55)	4.546	1.709	5.560	-846.863	1691.345	-1742.310	-51.24	-76.87	-45.57	-23.573	38.787	-63.007	0.54559	-0.58459	-0.34753	-0.48953	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:9.488	WT901BLE67(C7:80:21:F9:6E:55)	3.865	3.084	4.144	-849.854	1743.286	-1802.917	-0.90	-81.22	-92.68	-32.467	32.660	-22.380	0.54559	-0.58459	-0.34753	-0.48953	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:9.563	WT901BLE67(C7:80:21:F9:6E:55)	3.183	4.498	2.675	-852.234	1791.260	-1873.596	51.17	-78.89	-149.34	-32.467	32.660	-22.380	0.54559	-0.58459	-0.34753	-0.48953	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:9.675	WT901BLE67(C7:80:21:F9:6E:55)	2.641	5.959	1.143	-852.966	1868.591	-1947.327	74.07	-78.44	-178.20	-32.467	32.660	-22.380	0.38675	-0.49625	-0.47116	-0.61810	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:9.769	WT901BLE67(C7:80:21:F9:6E:55)	1.980	7.161	-0.109	-826.843	1885.864	-1948.730	71.20	-77.56	-177.03	-32.467	32.660	-22.380	0.38675	-0.49625	-0.47116	-0.61810	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:9.882	WT901BLE67(C7:80:21:F9:6E:55)	1.322	8.695	-1.696	-824.463	1949.890	1986.450	72.21	-76.76	-177.92	-32.467	32.660	-22.380	0.38675	-0.49625	-0.47116	-0.61810	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:9.956	WT901BLE67(C7:80:21:F9:6E:55)	0.666	10.282	-3.335	-821.838	-1983.887	1915.955	64.65	-76.95	-166.71	-32.467	32.660	-22.380	0.38675	-0.49625	-0.47116	-0.61810	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:10.88	WT901BLE67(C7:80:21:F9:6E:55)	0.010	11.918	-5.032	-820.679	-1927.368	1838.440	28.81	-81.97	-127.08	-31.493	31.387	-15.707	0.38675	-0.49625	-0.47116	-0.61810	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:10.162	WT901BLE67(C7:80:21:F9:6E:55)	-0.639	13.597	-6.788	-816.528	-1874.695	1774.902	-35.40	-81.30	-64.02	-31.493	31.387	-15.707	0.38675	-0.49625	-0.47116	-0.61810	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:10.294	WT901BLE67(C7:80:21:F9:6E:55)	-1.281	15.316	-8.593	-806.763	-1830.139	1716.797	-82.34	-82.73	-26.42	-31.493	31.387	-15.707	0.42325	-0.61859	-0.38794	-0.53625	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:10.368	WT901BLE67(C7:80:21:F9:6E:55)	-1.917	-14.913	-10.445	-798.767	-1751.831	1649.536	-122.03	-83.31	11.31	-31.493	31.387	-15.707	0.42325	-0.61859	-0.38794	-0.53625	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:10.483	WT901BLE67(C7:80:21:F9:6E:55)	-2.115	-13.090	-12.356	-789.551	-1691.772	1578.491	-133.86	-83.63	21.47	-31.493	31.387	-15.707	0.42325	-0.61859	-0.38794	-0.53625	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:10.575	WT901BLE67(C7:80:21:F9:6E:55)	-2.643	-12.464	-12.991	-664.978	-1849.304	1838.318	-91.33	-84.03	-22.93	-31.493	31.387	-15.707	0.42325	-0.61859	-0.38794	-0.53625	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:10.688	WT901BLE67(C7:80:21:F9:6E:55)	-3.160	-10.719	-14.746	-653.259	-1786.743	1772.339	-79.82	-84.44	-34.51	-79.067	29.160	-147.747	0.42325	-0.61859	-0.38794	-0.53625	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:10.762	WT901BLE67(C7:80:21:F9:6E:55)	-3.666	-8.922	15.447	-639.038	-1723.755	1708.801	-58.33	-87.34	-53.11	-79.067	29.160	-147.747	0.42325	-0.61859	-0.38794	-0.53625	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:10.895	WT901BLE67(C7:80:21:F9:6E:55)	-4.162	-7.078	13.585	-626.587	-1666.748	1642.395	91.56	-86.00	159.76	-79.067	29.160	-147.747	0.38120	-0.54895	-0.44736	-0.59421	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:10.968	WT901BLE67(C7:80:21:F9:6E:55)	-4.649	-5.190	11.671	-614.624	-1613.647	1578.857	91.14	-76.11	161.53	-79.067	29.160	-147.747	0.38120	-0.54895	-0.44736	-0.59421	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:11.101	WT901BLE67(C7:80:21:F9:6E:55)	-5.125	-3.262	9.701	-603.333	-1567.932	1504.883	90.80	-66.07	157.05	-79.067	29.160	-147.747	0.38120	-0.54895	-0.44736	-0.59421	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:11.175	WT901BLE67(C7:80:21:F9:6E:55)	-5.474	-1.292	7.672	-583.435	-1499.329	1418.091	93.78	-63.32	148.39	-79.067	29.160	-147.747	0.38120	-0.54895	-0.44736	-0.59421	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:11.288	WT901BLE67(C7:80:21:F9:6E:55)	-5.652	0.241	6.089	-511.719	-1571.289	1547.974	87.12	-63.35	152.62	-32.893	25.180	17.733	0.38120	-0.54895	-0.44736	-0.59421	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:11.381	WT901BLE67(C7:80:21:F9:6E:55)	-5.983	1.184	5.163	-425.415	-1687.439	1735.901	76.70	-63.70	160.54	-32.893	25.180	17.733	0.38120	-0.54895	-0.44736	-0.59421	28.8	0.00	0.000	10080.1.13	90
2026-2-16 12:24:11.494	WT901BLE67(C7:80:21:F9:6E:55)	-6.296	3.059	3.326	-401.489	-1624.084	1665.527	73.17	-64.61	167.22	-32.893	25.180	17.733	0.26520	-0.47836	-0.45093	-0.70526	28.8	0.00	0.000	10080.1.13	90
